GEOID,percentWhite,percentBlack,percentNative,percentAsian,percentHIPI,percentHispanic,percent_hs_grad,percent_some_college,percent_associates,percent_bachelors,percent_masters,percent_professional,percent_phd,pop_estimate,average_age,medincome_statenativeE,medincome_outofstateE,medincome_nativeE,medincome_foreignE,percent_male,avg_first_dose,rating_italian,rating_asian,rating_latin_american,avg_polarity_italian,avg_polarity_asian,avg_polarity_latin_american,avg_subjectivity_italian,avg_subjectivity_asian,avg_subjectivity_latin_american,High_Negativity_Asian,High_Subjectivity_Asian,High_negativity_Italian,High_subjectivity_Italian,High_negativity_LA,High_subjectivity_LA
"17031340300",8.720626631853785,0.000000000000000,0.000000000000000,75.195822454308086,0.000000000000000,15.509138381201042,27.313769751693002,11.211437170805116,4.213694507148231,10.308502633559067,11.813393528969151,0.526711813393529,0.000000000000000,1915.000000000000000,40.250000000000000,32474.000000000000000,0.000000000000000,0.000000000000000,17689.000000000000000,0.434464751958225,0.802000000000000,1.118969694522493,0.000000000000000,-1.076903164653227,0.436581212240393,0.000000000000000,-0.318698007995989,0.069106686286295,0.000000000000000,-0.493223953828822,"0","0","0","1","1","0"
"17031841200",14.267407090986758,5.617257582229816,0.277659120034173,3.096967108073473,0.000000000000000,76.356258009397692,23.049984081502707,13.594396688952562,2.515122572429163,19.229544730977395,10.315186246418339,1.623686723973257,0.732250875517351,4682.000000000000000,31.899999999999999,25068.000000000000000,33950.000000000000000,61146.000000000000000,20881.000000000000000,0.440623665100384,0.718000000000000,0.000000000000000,0.000000000000000,0.752990884659873,0.000000000000000,0.000000000000000,-0.190218768431850,0.000000000000000,0.000000000000000,-0.346759413313328,"0","0","0","0","1","0"
"17031280900",7.033248081841433,84.271099744245532,0.000000000000000,5.882352941176470,0.000000000000000,2.813299232736573,10.619469026548673,16.592920353982301,7.522123893805310,31.858407079646017,9.513274336283185,2.212389380530973,0.000000000000000,782.000000000000000,41.849999999999994,13553.000000000000000,0.000000000000000,0.000000000000000,83333.000000000000000,0.538363171355499,0.712000000000000,0.000000000000000,-1.076903164653227,0.000000000000000,0.000000000000000,-0.583991639399398,0.000000000000000,0.000000000000000,0.186325481414556,0.000000000000000,"1","1","0","0","0","0"
"17031300900",6.324701195219124,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,93.675298804780866,25.243697478991596,18.991596638655462,2.890756302521008,5.579831932773109,0.705882352941177,0.201680672268908,0.403361344537815,4016.000000000000000,44.850000000000001,19071.000000000000000,31013.000000000000000,33359.000000000000000,18652.000000000000000,0.526643426294821,0.765000000000000,0.000000000000000,1.118969694522493,0.021033264934633,0.000000000000000,-0.685810160877364,0.481882761844008,0.000000000000000,-1.368284185161243,-0.157931250342238,"1","0","0","0","0","0"
"17031220400",68.289085545722713,0.848082595870207,0.000000000000000,8.370206489675516,0.000000000000000,20.390855457227140,11.990950226244344,6.470588235294119,1.357466063348416,50.995475113122168,18.823529411764707,3.122171945701357,1.040723981900452,2712.000000000000000,32.750000000000000,50125.000000000000000,61029.000000000000000,25301.000000000000000,0.000000000000000,0.564896755162242,0.815000000000000,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,-0.106898713113341,0.000000000000000,0.000000000000000,0.005071999411592,0.000000000000000,"1","1","0","0","0","0"
"17031241600",67.308270676691734,2.105263157894737,0.000000000000000,6.887218045112782,0.000000000000000,19.789473684210527,8.547008547008547,5.499814195466370,3.864734299516908,52.434039390561125,19.026384243775549,4.905239687848383,0.520252694165738,3325.000000000000000,29.199999999999999,55732.000000000000000,63417.000000000000000,45859.000000000000000,45313.000000000000000,0.473984962406015,0.854000000000000,0.000000000000000,0.021033264934633,1.118969694522493,0.000000000000000,0.854758596059803,1.055143479227629,0.000000000000000,1.186444401720461,0.113343832065444,"0","1","0","0","0","1"
"17031241300",69.778002018163477,9.334006054490414,0.000000000000000,2.875882946518668,0.000000000000000,15.338042381432896,7.625994694960212,6.631299734748011,4.973474801061008,42.838196286472147,23.342175066312997,6.498673740053050,0.994694960212201,1982.000000000000000,32.450000000000003,61469.000000000000000,71362.000000000000000,0.000000000000000,72941.000000000000000,0.532290615539859,0.823500000000000,0.021033264934633,0.000000000000000,0.000000000000000,0.201884486571079,0.000000000000000,0.000000000000000,-1.436374119770610,0.000000000000000,0.000000000000000,"0","0","0","0","0","0"
"17031831900",78.782505910165497,1.182033096926714,0.000000000000000,5.791962174940898,0.000000000000000,10.697399527186761,3.128911138923655,6.800166875260742,3.379224030037547,48.352106800166879,28.118481435127240,7.634543178973717,1.084689194826867,3384.000000000000000,31.550000000000001,66597.000000000000000,71783.000000000000000,0.000000000000000,34559.000000000000000,0.503250591016548,0.845000000000000,0.000000000000000,0.000000000000000,-0.710924354790607,0.000000000000000,0.000000000000000,-0.833910669785426,0.000000000000000,0.000000000000000,-0.945601680485250,"0","0","0","0","1","0"
"17031030200",67.610438342145656,4.025243049633294,0.000000000000000,3.206549548012963,0.000000000000000,22.053556199897663,14.027348919276578,10.035288928098810,4.124393471548301,33.943537715041906,16.078517865019851,10.586678429642699,2.602558447287163,5863.000000000000000,34.000000000000000,42105.000000000000000,49135.000000000000000,0.000000000000000,30348.000000000000000,0.490874978679857,0.778000000000000,0.021033264934633,1.118969694522493,0.000000000000000,0.946247539811223,-0.693203663535365,0.000000000000000,0.798949284444675,-0.748573159093978,0.000000000000000,"1","0","0","1","0","0"
"17031191301",3.211729795775877,2.112061441787398,0.000000000000000,8.622796299528714,0.000000000000000,85.163204747774472,21.529119514214738,13.883521943141044,9.660502346121998,3.615788020977091,0.772840187689760,0.165608611647806,0.000000000000000,5729.000000000000000,38.549999999999997,27241.000000000000000,23795.000000000000000,55535.000000000000000,24657.000000000000000,0.482283120963519,0.828000000000000,0.000000000000000,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,1.224887564791999,0.000000000000000,0.000000000000000,0.924180893416199,"0","0","0","0","0","1"
"17031081900",66.317792578496665,27.402473834443384,0.000000000000000,4.757373929590866,0.000000000000000,1.522359657469077,10.401891252955082,4.846335697399527,2.482269503546100,39.834515366430260,14.893617021276595,20.567375886524822,1.536643026004728,1051.000000000000000,36.200000000000003,0.000000000000000,109728.000000000000000,0.000000000000000,131458.000000000000000,0.459562321598478,0.924500000000000,0.000000000000000,0.000000000000000,1.118969694522493,0.000000000000000,0.000000000000000,-0.123232611376619,0.000000000000000,0.000000000000000,-0.319739361266867,"0","0","0","0","1","0"
"17031081201",78.498293515358370,2.730375426621161,0.000000000000000,11.625426621160409,0.000000000000000,6.719283276450512,1.765824504210812,9.209453952730236,2.852485737571312,41.646291768541154,23.526215702254820,13.311600108666125,6.519967400162999,4688.000000000000000,31.500000000000000,77542.000000000000000,77679.000000000000000,0.000000000000000,78047.000000000000000,0.475682593856655,0.934500000000000,0.021033264934633,0.021033264934633,-1.076903164653227,0.705340750463479,-0.078985988742865,-0.464848064627202,0.434543731165854,0.235407287729191,0.524857004313788,"1","1","0","1","1","1"
